"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Mesa","120","NE.1.22.58.120"
"Mesa","121","NE.1.22.58.121"
"Establecimiento","INST. FORM. DOCENTE 6","NE.1.22.59"
"Mesa","122","NE.1.22.59.122"
"Mesa","123","NE.1.22.59.123"
"Mesa","124","NE.1.22.59.124"
"Mesa","125","NE.1.22.59.125"
"Mesa","126","NE.1.22.59.126"
"Mesa","127","NE.1.22.59.127"
"Establecimiento","C.P.E.M 64","NE.1.22.6"
"Mesa","96","NE.1.22.6.96"
"Mesa","97","NE.1.22.6.97"
"Mesa","98","NE.1.22.6.98"
"Establecimiento","ESCUELA STA GENOVEVA","NE.1.22.60"
"Mesa","128","NE.1.22.60.128"
"Mesa","129","NE.1.22.60.129"
"Mesa","130","NE.1.22.60.130"
"Mesa","131","NE.1.22.60.131"
"Mesa","132","NE.1.22.60.132"
"Establecimiento","ESCUELA 61","NE.1.22.61"
"Mesa","7000","NE.1.22.61.7000"
"Mesa","7001","NE.1.22.61.7001"
"Mesa","7002","NE.1.22.61.7002"
"Mesa","7003","NE.1.22.61.7003"
"Mesa","7004","NE.1.22.61.7004"
"Mesa","7005","NE.1.22.61.7005"
"Mesa","7006","NE.1.22.61.7006"
"Mesa","7007","NE.1.22.61.7007"
"Mesa","7008","NE.1.22.61.7008"
"Mesa","7009","NE.1.22.61.7009"
"Mesa","7010","NE.1.22.61.7010"
"Establecimiento","E.P.E.T. 6","NE.1.22.62"
"Mesa","267","NE.1.22.62.267"
"Mesa","268","NE.1.22.62.268"
"Mesa","269","NE.1.22.62.269"
"Mesa","270","NE.1.22.62.270"
"Mesa","271","NE.1.22.62.271"
"Establecimiento","ESCUELA 196","NE.1.22.63"
"Mesa","537","NE.1.22.63.537"
"Mesa","538","NE.1.22.63.538"
"Mesa","539","NE.1.22.63.539"
"Mesa","540","NE.1.22.63.540"
"Mesa","541","NE.1.22.63.541"
"Mesa","542","NE.1.22.63.542"
"Mesa","543","NE.1.22.63.543"
"Establecimiento","ESCUELA 289","NE.1.22.64"
"Mesa","437","NE.1.22.64.437"
"Mesa","438","NE.1.22.64.438"
"Mesa","439","NE.1.22.64.439"
"Mesa","440","NE.1.22.64.440"
"Mesa","441","NE.1.22.64.441"
"Establecimiento","E.P.E.T. 17","NE.1.22.65"
"Mesa","504","NE.1.22.65.504"
"Mesa","505","NE.1.22.65.505"
"Mesa","506","NE.1.22.65.506"
"Mesa","507","NE.1.22.65.507"
"Mesa","508","NE.1.22.65.508"
"Mesa","509","NE.1.22.65.509"
"Establecimiento","ESCUELA 348","NE.1.22.66"
"Mesa","526","NE.1.22.66.526"
"Mesa","527","NE.1.22.66.527"
"Mesa","528","NE.1.22.66.528"
"Mesa","529","NE.1.22.66.529"
"Mesa","530","NE.1.22.66.530"
"Establecimiento","ESCUELA 311","NE.1.22.67"
"Mesa","493","NE.1.22.67.493"
"Mesa","494","NE.1.22.67.494"
"Mesa","495","NE.1.22.67.495"
"Mesa","496","NE.1.22.67.496"
"Mesa","497","NE.1.22.67.497"
"Establecimiento","ESCUELA 312","NE.1.22.68"
"Mesa","510","NE.1.22.68.510"
"Mesa","511","NE.1.22.68.511"
"Mesa","512","NE.1.22.68.512"
"Mesa","513","NE.1.22.68.513"
"Mesa","514","NE.1.22.68.514"
"Mesa","515","NE.1.22.68.515"
"Establecimiento","E.P.E.T. 3","NE.1.22.69"
"Mesa","424","NE.1.22.69.424"
"Mesa","425","NE.1.22.69.425"
"Mesa","426","NE.1.22.69.426"
"Mesa","427","NE.1.22.69.427"
"Mesa","428","NE.1.22.69.428"
"Mesa","429","NE.1.22.69.429"
"Mesa","430","NE.1.22.69.430"
"Mesa","431","NE.1.22.69.431"
"Establecimiento","ESCUELA 201","NE.1.22.7"
"Mesa","205","NE.1.22.7.205"
"Mesa","206","NE.1.22.7.206"
"Mesa","207","NE.1.22.7.207"
"Mesa","208","NE.1.22.7.208"
"Mesa","209","NE.1.22.7.209"
"Mesa","210","NE.1.22.7.210"
"Mesa","211","NE.1.22.7.211"
"Establecimiento","ESCUELA 115","NE.1.22.70"
"Mesa","590","NE.1.22.70.590"
"Mesa","591","NE.1.22.70.591"
"Mesa","592","NE.1.22.70.592"
"Mesa","593","NE.1.22.70.593"
"Mesa","594","NE.1.22.70.594"
"Establecimiento","COLEGIO ARTURO ILLIA","NE.1.22.71"
"Mesa","12","NE.1.22.71.12"
"Mesa","13","NE.1.22.71.13"
"Mesa","14","NE.1.22.71.14"
"Mesa","15","NE.1.22.71.15"
"Mesa","16","NE.1.22.71.16"
"Mesa","17","NE.1.22.71.17"
"Mesa","18","NE.1.22.71.18"
"Establecimiento","ESCUELA 101","NE.1.22.72"
"Mesa","626","NE.1.22.72.626"
"Mesa","627","NE.1.22.72.627"
"Mesa","628","NE.1.22.72.628"
"Mesa","629","NE.1.22.72.629"
"Mesa","630","NE.1.22.72.630"
"Mesa","631","NE.1.22.72.631"
"Mesa","632","NE.1.22.72.632"
"Establecimiento","COLEGIO LIDER","NE.1.22.73"
"Mesa","49","NE.1.22.73.49"
"Mesa","50","NE.1.22.73.50"
"Mesa","51","NE.1.22.73.51"
"Mesa","52","NE.1.22.73.52"
"Mesa","53","NE.1.22.73.53"
"Mesa","54","NE.1.22.73.54"
"Mesa","55","NE.1.22.73.55"
"Establecimiento","ESCUELA 366","NE.1.22.74"
"Mesa","463","NE.1.22.74.463"
"Mesa","464","NE.1.22.74.464"
"Mesa","465","NE.1.22.74.465"
"Mesa","466","NE.1.22.74.466"
"Mesa","467","NE.1.22.74.467"
"Establecimiento","C.P.E.M 25","NE.1.22.75"
"Mesa","192","NE.1.22.75.192"
"Mesa","193","NE.1.22.75.193"
"Mesa","194","NE.1.22.75.194"
"Mesa","195","NE.1.22.75.195"
"Mesa","196","NE.1.22.75.196"
"Mesa","197","NE.1.22.75.197"
"Mesa","198","NE.1.22.75.198"
"Mesa","199","NE.1.22.75.199"
"Establecimiento","E.P.E.T. 20","NE.1.22.76"
"Mesa","297","NE.1.22.76.297"
"Mesa","298","NE.1.22.76.298"
"Mesa","299","NE.1.22.76.299"
"Mesa","300","NE.1.22.76.300"
"Mesa","301","NE.1.22.76.301"
"Establecimiento","C.P.E.M 47","NE.1.22.77"
"Mesa","390","NE.1.22.77.390"
"Mesa","391","NE.1.22.77.391"
"Mesa","392","NE.1.22.77.392"
"Mesa","393","NE.1.22.77.393"
"Mesa","394","NE.1.22.77.394"
"Establecimiento","ESCUELA 182","NE.1.22.78"
"Mesa","92","NE.1.22.78.92"
"Mesa","93","NE.1.22.78.93"
"Mesa","94","NE.1.22.78.94"
"Mesa","95","NE.1.22.78.95"
"Establecimiento","C.P.E.M N° 34","NE.1.22.79"
"Mesa","86","NE.1.22.79.86"
"Mesa","87","NE.1.22.79.87"
"Mesa","88","NE.1.22.79.88"
"Mesa","89","NE.1.22.79.89"
"Mesa","90","NE.1.22.79.90"
"Mesa","91","NE.1.22.79.91"
"Establecimiento","ESCUELA 125","NE.1.22.8"
"Mesa","212","NE.1.22.8.212"
"Mesa","213","NE.1.22.8.213"
"Mesa","214","NE.1.22.8.214"
"Mesa","215","NE.1.22.8.215"
"Mesa","216","NE.1.22.8.216"
"Mesa","217","NE.1.22.8.217"
"Mesa","218","NE.1.22.8.218"
"Establecimiento","PABLO VI","NE.1.22.80"
"Mesa","200","NE.1.22.80.200"
"Mesa","201","NE.1.22.80.201"
"Mesa","202","NE.1.22.80.202"
"Mesa","203","NE.1.22.80.203"
"Mesa","204","NE.1.22.80.204"
"Establecimiento","C.P.E.M N° 12","NE.1.22.81"
"Mesa","219","NE.1.22.81.219"
"Mesa","220","NE.1.22.81.220"
"Mesa","221","NE.1.22.81.221"
"Mesa","222","NE.1.22.81.222"
"Mesa","223","NE.1.22.81.223"
"Mesa","224","NE.1.22.81.224"
"Mesa","225","NE.1.22.81.225"
"Establecimiento","ESCUELA ESPECIAL 15","NE.1.22.82"
"Mesa","241","NE.1.22.82.241"
"Mesa","242","NE.1.22.82.242"
"Mesa","243","NE.1.22.82.243"
"Mesa","244","NE.1.22.82.244"
"Establecimiento","ESCUELA BELLAS ARTES","NE.1.22.83"
"Mesa","309","NE.1.22.83.309"
"Mesa","310","NE.1.22.83.310"
"Mesa","311","NE.1.22.83.311"
"Mesa","312","NE.1.22.83.312"
"Mesa","313","NE.1.22.83.313"
"Establecimiento","ESCUELA DOMINGO SAVIO","NE.1.22.84"
"Mesa","358","NE.1.22.84.358"
"Mesa","359","NE.1.22.84.359"
"Mesa","360","NE.1.22.84.360"
"Mesa","361","NE.1.22.84.361"
"Mesa","362","NE.1.22.84.362"
"Establecimiento","C.P.E.M N° 48","NE.1.22.85"
"Mesa","447","NE.1.22.85.447"
"Mesa","448","NE.1.22.85.448"
"Mesa","449","NE.1.22.85.449"
"Mesa","450","NE.1.22.85.450"
"Mesa","451","NE.1.22.85.451"
"Establecimiento","ESCUELA 343","NE.1.22.86"
"Mesa","395","NE.1.22.86.395"
"Mesa","396","NE.1.22.86.396"
"Mesa","397","NE.1.22.86.397"
"Mesa","398","NE.1.22.86.398"
"Establecimiento","ESCUELA 347","NE.1.22.87"
"Mesa","473","NE.1.22.87.473"
"Mesa","474","NE.1.22.87.474"
"Mesa","475","NE.1.22.87.475"
"Mesa","476","NE.1.22.87.476"
"Mesa","477","NE.1.22.87.477"
"Establecimiento","ESCUELA 336","NE.1.22.88"
"Mesa","521","NE.1.22.88.521"
"Mesa","522","NE.1.22.88.522"
"Mesa","523","NE.1.22.88.523"
"Mesa","524","NE.1.22.88.524"
"Mesa","525","NE.1.22.88.525"
"Establecimiento","ESCUELA CRISTIANA EVANGELICA","NE.1.22.89"
"Mesa","27","NE.1.22.89.27"
"Mesa","28","NE.1.22.89.28"
"Mesa","29","NE.1.22.89.29"
"Mesa","30","NE.1.22.89.30"
"Mesa","31","NE.1.22.89.31"
"Mesa","32","NE.1.22.89.32"
"Mesa","33","NE.1.22.89.33"
"Mesa","34","NE.1.22.89.34"
"Establecimiento","C.P.E.M 23","NE.1.22.9"
"Mesa","245","NE.1.22.9.245"
"Mesa","246","NE.1.22.9.246"
"Mesa","247","NE.1.22.9.247"
"Mesa","248","NE.1.22.9.248"
"Mesa","249","NE.1.22.9.249"
"Mesa","250","NE.1.22.9.250"
"Mesa","251","NE.1.22.9.251"
"Mesa","252","NE.1.22.9.252"
"Establecimiento","C.P.E.M N° 72","NE.1.22.90"
"Mesa","399","NE.1.22.90.399"
"Mesa","400","NE.1.22.90.400"
"Mesa","401","NE.1.22.90.401"
"Mesa","402","NE.1.22.90.402"
"Mesa","403","NE.1.22.90.403"
"Mesa","404","NE.1.22.90.404"
"Establecimiento","POLIDEPORTIVO GREGORIO ALVAREZ","NE.1.22.91"
"Mesa","550","NE.1.22.91.550"
"Mesa","551","NE.1.22.91.551"
"Mesa","552","NE.1.22.91.552"
"Mesa","553","NE.1.22.91.553"
"Mesa","554","NE.1.22.91.554"
"Mesa","555","NE.1.22.91.555"
"Mesa","556","NE.1.22.91.556"
"Mesa","557","NE.1.22.91.557"
"Establecimiento","POLIDEPORTIVO  EL PROGRESO","NE.1.22.92"
"Mesa","405","NE.1.22.92.405"
"Mesa","406","NE.1.22.92.406"
"Mesa","407","NE.1.22.92.407"
"Mesa","408","NE.1.22.92.408"
"Mesa","409","NE.1.22.92.409"
"Mesa","410","NE.1.22.92.410"
"Establecimiento","C.P.E.M N° 44","NE.1.22.93"
"Mesa","456","NE.1.22.93.456"
"Mesa","457","NE.1.22.93.457"
"Mesa","458","NE.1.22.93.458"
"Mesa","459","NE.1.22.93.459"
"Mesa","460","NE.1.22.93.460"
"Mesa","461","NE.1.22.93.461"
"Mesa","462","NE.1.22.93.462"
"Establecimiento","ESCUELA 362","NE.1.22.94"
"Mesa","468","NE.1.22.94.468"
"Mesa","469","NE.1.22.94.469"
"Mesa","470","NE.1.22.94.470"
"Mesa","471","NE.1.22.94.471"
"Mesa","472","NE.1.22.94.472"
"Establecimiento","ESPACIO RAKIZUAM","NE.1.22.95"
"Mesa","610","NE.1.22.95.610"
"Mesa","611","NE.1.22.95.611"
"Mesa","612","NE.1.22.95.612"
"Mesa","613","NE.1.22.95.613"
"Mesa","614","NE.1.22.95.614"
"Mesa","615","NE.1.22.95.615"
"Mesa","616","NE.1.22.95.616"
"Mesa","617","NE.1.22.95.617"
"Mesa","618","NE.1.22.95.618"
"Establecimiento","COLEGIO NEUQUEN OESTE","NE.1.22.96"
"Mesa","595","NE.1.22.96.595"
"Mesa","596","NE.1.22.96.596"
"Mesa","597","NE.1.22.96.597"
"Mesa","598","NE.1.22.96.598"
"Mesa","599","NE.1.22.96.599"
"Mesa","600","NE.1.22.96.600"
"Mesa","601","NE.1.22.96.601"
"Mesa","602","NE.1.22.96.602"
"Mesa","603","NE.1.22.96.603"
"Establecimiento","GIMNASIO - ESC CRISTIANA DE VIDA","NE.1.22.97"
"Mesa","330","NE.1.22.97.330"
"Mesa","331","NE.1.22.97.331"
"Mesa","332","NE.1.22.97.332"
"Mesa","333","NE.1.22.97.333"
"Mesa","334","NE.1.22.97.334"
"Mesa","335","NE.1.22.97.335"
"Establecimiento","SAF 1","NE.1.22.98"
"Mesa","485","NE.1.22.98.485"
"Mesa","486","NE.1.22.98.486"
"Mesa","487","NE.1.22.98.487"
"Mesa","488","NE.1.22.98.488"
"Mesa","489","NE.1.22.98.489"
"Mesa","490","NE.1.22.98.490"
"Mesa","491","NE.1.22.98.491"
"Mesa","492","NE.1.22.98.492"
"Establecimiento","C.E.F. 13","NE.1.22.99"
"Mesa","644","NE.1.22.99.644"
"Mesa","645","NE.1.22.99.645"
"Mesa","646","NE.1.22.99.646"
"Mesa","647","NE.1.22.99.647"
"Mesa","648","NE.1.22.99.648"
"Mesa","649","NE.1.22.99.649"
"Mesa","650","NE.1.22.99.650"
"Mesa","651","NE.1.22.99.651"
"Localidad","Plaza Huincul","NE.1.25"
"Establecimiento","E.P.E.T. 10","NE.1.25.1"
"Mesa","752","NE.1.25.1.752"
"Mesa","753","NE.1.25.1.753"
"Mesa","754","NE.1.25.1.754"
"Mesa","755","NE.1.25.1.755"
"Mesa","756","NE.1.25.1.756"
"Mesa","757","NE.1.25.1.757"
"Mesa","758","NE.1.25.1.758"
"Establecimiento","C.P.E.M. 58","NE.1.25.2"
"Mesa","759","NE.1.25.2.759"
"Mesa","760","NE.1.25.2.760"
"Mesa","761","NE.1.25.2.761"
"Mesa","762","NE.1.25.2.762"
"Mesa","763","NE.1.25.2.763"
"Mesa","764","NE.1.25.2.764"
"Mesa","765","NE.1.25.2.765"
"Establecimiento","ESCUELA 49","NE.1.25.3"
"Mesa","766","NE.1.25.3.766"
"Mesa","767","NE.1.25.3.767"
"Mesa","768","NE.1.25.3.768"
"Mesa","769","NE.1.25.3.769"
"Mesa","770","NE.1.25.3.770"
"Establecimiento","ESCUELA 159","NE.1.25.4"
"Mesa","771","NE.1.25.4.771"
"Mesa","772","NE.1.25.4.772"
"Mesa","773","NE.1.25.4.773"
"Mesa","774","NE.1.25.4.774"
"Mesa","775","NE.1.25.4.775"
"Mesa","776","NE.1.25.4.776"
"Mesa","777","NE.1.25.4.777"
"Establecimiento","CLUB PLAZA HUINCUL","NE.1.25.5"
"Mesa","740","NE.1.25.5.740"
"Mesa","741","NE.1.25.5.741"
"Mesa","742","NE.1.25.5.742"
"Mesa","743","NE.1.25.5.743"
"Mesa","744","NE.1.25.5.744"
"Mesa","745","NE.1.25.5.745"
"Mesa","746","NE.1.25.5.746"
"Mesa","747","NE.1.25.5.747"
"Establecimiento","ESCUELA 133","NE.1.25.6"
"Mesa","748","NE.1.25.6.748"
"Mesa","749","NE.1.25.6.749"
"Mesa","750","NE.1.25.6.750"
"Mesa","751","NE.1.25.6.751"
"Establecimiento","ESCUELA 334","NE.1.25.7"
"Mesa","778","NE.1.25.7.778"
"Mesa","779","NE.1.25.7.779"
"Mesa","780","NE.1.25.7.780"
"Mesa","781","NE.1.25.7.781"
"Mesa","782","NE.1.25.7.782"
"Mesa","783","NE.1.25.7.783"
"Mesa","784","NE.1.25.7.784"
"Localidad","Plottier","NE.1.26"
"Establecimiento","ESCUELA 46","NE.1.26.1"
"Mesa","908","NE.1.26.1.908"
"Mesa","909","NE.1.26.1.909"
"Mesa","910","NE.1.26.1.910"
"Mesa","911","NE.1.26.1.911"
"Mesa","912","NE.1.26.1.912"
"Mesa","913","NE.1.26.1.913"
"Establecimiento","ESCUELA 98","NE.1.26.10"
"Mesa","914","NE.1.26.10.914"
"Mesa","915","NE.1.26.10.915"
"Mesa","916","NE.1.26.10.916"
"Mesa","917","NE.1.26.10.917"
"Establecimiento","GIMNASIO MUNICIPAL 108 VIV","NE.1.26.11"
"Mesa","830","NE.1.26.11.830"
"Mesa","831","NE.1.26.11.831"
"Mesa","832","NE.1.26.11.832"
"Mesa","833","NE.1.26.11.833"
"Mesa","834","NE.1.26.11.834"
"Mesa","835","NE.1.26.11.835"
"Mesa","836","NE.1.26.11.836"
"Mesa","837","NE.1.26.11.837"
"Establecimiento","ESCUELA 234","NE.1.26.12"
"Mesa","838","NE.1.26.12.838"
"Mesa","839","NE.1.26.12.839"
"Mesa","840","NE.1.26.12.840"
"Mesa","841","NE.1.26.12.841"
"Mesa","842","NE.1.26.12.842"
"Establecimiento","ESCUELA 367","NE.1.26.13"
"Mesa","848","NE.1.26.13.848"
"Mesa","849","NE.1.26.13.849"
"Mesa","850","NE.1.26.13.850"
"Mesa","851","NE.1.26.13.851"
"Mesa","852","NE.1.26.13.852"
"Mesa","853","NE.1.26.13.853"
"Mesa","854","NE.1.26.13.854"
"Establecimiento","GIMNASIO MUNICIPAL PLOTTIER","NE.1.26.14"
"Mesa","875","NE.1.26.14.875"
"Mesa","876","NE.1.26.14.876"
"Mesa","877","NE.1.26.14.877"
"Mesa","878","NE.1.26.14.878"
"Mesa","879","NE.1.26.14.879"
"Mesa","880","NE.1.26.14.880"
"Mesa","881","NE.1.26.14.881"
"Mesa","882","NE.1.26.14.882"
"Mesa","883","NE.1.26.14.883"
"Mesa","884","NE.1.26.14.884"
"Establecimiento","ESCUELA 266","NE.1.26.15"
"Mesa","885","NE.1.26.15.885"
"Mesa","886","NE.1.26.15.886"
"Mesa","887","NE.1.26.15.887"
"Mesa","888","NE.1.26.15.888"
"Mesa","889","NE.1.26.15.889"
"Mesa","890","NE.1.26.15.890"
"Establecimiento","EPEA 2","NE.1.26.16"
"Mesa","918","NE.1.26.16.918"
"Mesa","919","NE.1.26.16.919"
"Mesa","920","NE.1.26.16.920"
"Mesa","921","NE.1.26.16.921"
"Mesa","922","NE.1.26.16.922"
"Mesa","923","NE.1.26.16.923"
"Mesa","924","NE.1.26.16.924"
"Establecimiento","ESCUELA 301","NE.1.26.17"
"Mesa","925","NE.1.26.17.925"
"Mesa","926","NE.1.26.17.926"
"Mesa","927","NE.1.26.17.927"
"Mesa","928","NE.1.26.17.928"
"Mesa","929","NE.1.26.17.929"
"Establecimiento","ESCUELA 92","NE.1.26.2"
"Mesa","891","NE.1.26.2.891"
"Mesa","892","NE.1.26.2.892"
"Mesa","893","NE.1.26.2.893"
"Mesa","894","NE.1.26.2.894"
"Mesa","895","NE.1.26.2.895"
"Mesa","896","NE.1.26.2.896"
"Establecimiento","C.P.E.M. 8","NE.1.26.3"
"Mesa","855","NE.1.26.3.855"
"Mesa","856","NE.1.26.3.856"
"Mesa","857","NE.1.26.3.857"
"Mesa","858","NE.1.26.3.858"
"Mesa","859","NE.1.26.3.859"
"Mesa","860","NE.1.26.3.860"
"Mesa","861","NE.1.26.3.861"
"Mesa","862","NE.1.26.3.862"
"Mesa","863","NE.1.26.3.863"
"Mesa","864","NE.1.26.3.864"
"Establecimiento","ESCUELA 60","NE.1.26.4"
"Mesa","820","NE.1.26.4.820"
"Mesa","821","NE.1.26.4.821"
"Mesa","822","NE.1.26.4.822"
"Mesa","823","NE.1.26.4.823"
"Mesa","824","NE.1.26.4.824"
"Establecimiento","ESCUELA 240","NE.1.26.5"
"Mesa","825","NE.1.26.5.825"
"Mesa","826","NE.1.26.5.826"
"Mesa","827","NE.1.26.5.827"
"Mesa","828","NE.1.26.5.828"
"Mesa","829","NE.1.26.5.829"
"Establecimiento","C.P.E.M. 55","NE.1.26.6"
"Mesa","865","NE.1.26.6.865"
"Mesa","866","NE.1.26.6.866"
"Mesa","867","NE.1.26.6.867"
"Mesa","868","NE.1.26.6.868"
"Mesa","869","NE.1.26.6.869"
"Mesa","870","NE.1.26.6.870"
"Mesa","871","NE.1.26.6.871"
"Mesa","872","NE.1.26.6.872"
"Mesa","873","NE.1.26.6.873"
"Mesa","874","NE.1.26.6.874"
"Establecimiento","ESCUELA 351","NE.1.26.7"
"Mesa","843","NE.1.26.7.843"
"Mesa","844","NE.1.26.7.844"
"Mesa","845","NE.1.26.7.845"
"Mesa","846","NE.1.26.7.846"
"Mesa","847","NE.1.26.7.847"
"Establecimiento","ESCUELA 192","NE.1.26.8"
"Mesa","897","NE.1.26.8.897"
"Mesa","898","NE.1.26.8.898"
"Mesa","899","NE.1.26.8.899"
"Mesa","900","NE.1.26.8.900"
"Mesa","901","NE.1.26.8.901"
"Establecimiento","C.P.E.M 27","NE.1.26.9"
"Mesa","902","NE.1.26.9.902"
"Mesa","903","NE.1.26.9.903"
"Mesa","904","NE.1.26.9.904"
"Mesa","905","NE.1.26.9.905"
"Mesa","906","NE.1.26.9.906"
"Mesa","907","NE.1.26.9.907"
"Localidad","Senillosa","NE.1.30"
"Establecimiento","C.P.E.M. 15","NE.1.30.1"
"Mesa","793","NE.1.30.1.793"
"Mesa","794","NE.1.30.1.794"
"Mesa","795","NE.1.30.1.795"
"Mesa","796","NE.1.30.1.796"
"Mesa","797","NE.1.30.1.797"
"Mesa","798","NE.1.30.1.798"
"Mesa","799","NE.1.30.1.799"
"Mesa","800","NE.1.30.1.800"
"Establecimiento","E.P.E.T. 18","NE.1.30.2"
"Mesa","7012","NE.1.30.2.7012"
"Mesa","801","NE.1.30.2.801"
"Mesa","802","NE.1.30.2.802"
"Mesa","803","NE.1.30.2.803"
"Mesa","804","NE.1.30.2.804"
"Mesa","805","NE.1.30.2.805"
"Mesa","806","NE.1.30.2.806"
"Mesa","807","NE.1.30.2.807"
"Mesa","808","NE.1.30.2.808"
"Mesa","809","NE.1.30.2.809"
"Establecimiento","ESCUELA 267","NE.1.30.3"
"Mesa","819","NE.1.30.3.819"
"Establecimiento","C.E.F. 12","NE.1.30.4"
"Mesa","810","NE.1.30.4.810"
"Mesa","811","NE.1.30.4.811"
"Mesa","812","NE.1.30.4.812"
"Mesa","813","NE.1.30.4.813"
"Mesa","814","NE.1.30.4.814"
"Mesa","815","NE.1.30.4.815"
"Mesa","816","NE.1.30.4.816"
"Mesa","817","NE.1.30.4.817"
"Mesa","818","NE.1.30.4.818"
"Localidad","Vista Alegre","NE.1.35"
"Establecimiento","ESCUELA 166","NE.1.35.1"
"Mesa","1031","NE.1.35.1.1031"
"Mesa","1032","NE.1.35.1.1032"
"Mesa","1033","NE.1.35.1.1033"
"Mesa","1034","NE.1.35.1.1034"
"Mesa","1035","NE.1.35.1.1035"
"Mesa","1036","NE.1.35.1.1036"
"Mesa","7017","NE.1.35.1.7017"
"Establecimiento","C.P.E.M 33","NE.1.35.2"
"Mesa","1037","NE.1.35.2.1037"
"Mesa","1038","NE.1.35.2.1038"
"Mesa","1039","NE.1.35.2.1039"
"Mesa","1040","NE.1.35.2.1040"
"Mesa","1041","NE.1.35.2.1041"
"Mesa","1042","NE.1.35.2.1042"
"Localidad","Sauzal Bonito","NE.1.37"
"Establecimiento","ESCUELA 243","NE.1.37.1"
"Mesa","786","NE.1.37.1.786"
"Localidad","Centenario","NE.1.8"
"Establecimiento","ESCUELA 239","NE.1.8.1"
"Mesa","951","NE.1.8.1.951"
"Mesa","952","NE.1.8.1.952"
"Mesa","953","NE.1.8.1.953"
"Mesa","954","NE.1.8.1.954"
"Mesa","955","NE.1.8.1.955"
"Mesa","956","NE.1.8.1.956"
"Establecimiento","ESCUELA 358","NE.1.8.10"
"Mesa","1007","NE.1.8.10.1007"
"Mesa","1008","NE.1.8.10.1008"
"Mesa","1009","NE.1.8.10.1009"
"Mesa","1010","NE.1.8.10.1010"
